"rho","rhoU","rhoV","E","U","V","P","Points:0","Points:1","Points:2"
1.268724715481859,0,0,1.964931237285207,0,0,0.7859724949140827,-0.4157347977161407,-0.2777851223945618,0
1.251268527491247,0,0,1.932565889464051,0,0,0.7730263557856203,-0.3865052163600922,-0.3171966373920441,0
1.232508265493544,0,0,1.897811648188995,0,0,0.7591246592755979,-0.3535533845424652,-0.3535533845424652,0
1.212969971061914,0,0,1.861640677789789,0,0,0.7446562711159156,-0.3171966373920441,-0.3865052163600922,0
1.193201443295391,0,0,1.825056836411932,0,0,0.7300227345647727,-0.2777851223945618,-0.4157347977161407,0
1.173751795420062,0,0,1.789056588718525,0,0,0.7156226354874102,-0.2356983721256256,-0.4409606456756592,0
1.155148931078792,0,0,1.754586951840328,0,0,0.7018347807361311,-0.1913417130708694,-0.4619397521018982,0
1.137876279484004,0,0,1.722503140629333,0,0,0.6890012562517333,-0.1451423317193985,-0.4784701764583588,0
1.122350649940815,0,0,1.693529437871473,0,0,0.6774117751485893,-0.09754516184329987,-0.4903926253318787,0
1.10890337450898,0,0,1.668227257796786,0,0,0.6672909031187144,-0.0490085706114769,-0.4975923597812653,0
1.097766830666951,0,0,1.646974108180118,0,0,0.6587896432720473,-9.184850732644269e-17,-0.5,0
1.08906787840894,0,0,1.629956035727282,0,0,0.6519824142909129,0.0490085706114769,-0.4975923597812653,0
1.082828758521902,0,0,1.617174261670666,0,0,0.6468697046682665,0.09754516184329987,-0.4903926253318787,0
1.078974799858635,0,0,1.608464461372704,0,0,0.6433857845490816,0.1451423317193985,-0.4784701764583588,0
1.077347200585262,0,0,1.603525081366097,0,0,0.6414100325464389,0.1913417130708694,-0.4619397521018982,0
1.077718498981019,0,0,1.601949787923705,0,0,0.6407799151694822,0.2356983721256256,-0.4409606456756592,0
1.079808318464357,0,0,1.603258983034981,0,0,0.6413035932139927,0.2777851223945618,-0.4157347977161407,0
1.083297551050621,0,0,1.606926383332993,0,0,0.6427705533331973,0.3171966373920441,-0.3865052163600922,0
1.087840147719019,0,0,1.612398686074399,0,0,0.6449594744297595,0.3535533845424652,-0.3535533845424652,0
1.093072816537579,0,0,1.619108819609791,0,0,0.6476435278439164,0.3865052163600922,-0.3171966373920441,0
1.098623864625397,0,0,1.626485501709305,0,0,0.6505942006837222,0.4157347977161407,-0.2777851223945618,0
1.104122877046005,0,0,1.633963116068749,0,0,0.6535852464274998,0.4409606456756592,-0.2356983721256256,0
1.109212738823413,0,0,1.640995788166891,0,0,0.6563983152667563,0.4619397521018982,-0.1913417130708694,0
1.113564685288195,0,0,1.647077936062036,0,0,0.6588311744248143,0.4784701764583588,-0.1451423317193985,0
1.116895823879144,0,0,1.651770932539034,0,0,0.6607083730156135,0.4903926253318787,-0.09754516184329987,0
1.118987288663881,0,0,1.654732692214897,0,0,0.661893076885959,0.4975923597812653,-0.0490085706114769,0
1.119630414973226,0.0007715974409982846,-1.352705992901887e-17,1.655646023991767,0.0006891536981127258,-1.208171888519333e-17,0.6622583032468607,0.5490874052047729,0,0
1.118919724076657,0.0009878452161553295,-0.0006782155635318298,1.654637800472723,0.0008828562004039285,-0.0006061342462181544,0.6618548635460985,0.5464434027671814,0.05381997674703598,0
1.116835038188887,0.001660475871182978,-0.001478691532772082,1.651688308784611,0.001486769141730801,-0.001324001739030322,0.6606744382069553,0.5385368466377258,0.1071216315031052,0
1.113514587834209,0.002857129892642267,-0.002497228838110497,1.647016330669721,0.002565866602789099,-0.002242654802545171,0.6588039459806049,0.5254438519477844,0.1593916565179825,0
1.109176452592819,0.004677671857659228,-0.003780650331129846,1.640965521250111,0.004217247712683287,-0.003408520188372346,0.6563796858352603,0.5072906017303467,0.2101266384124756,0
1.10410263962979,0.007236670177086143,-0.005311480143563361,1.633977813274808,0.006554345508595673,-0.004810676066623951,0.653576528620508,0.4842518270015717,0.2588379979133606,0
1.098621063202345,0.01064213261668521,-0.007001873382346732,1.626564317801588,0.009686809194850774,-0.006373328909184696,0.6505961844106091,0.4565494656562805,0.3050566017627716,0
1.093088112219388,0.01497312328588197,-0.008697405804822098,1.619278652666494,0.01369800212672773,-0.007956728929347727,0.6476566001115992,0.4244502782821655,0.3483373522758484,0
1.087873625975195,0.02025890279268499,-0.0101899718414818,1.612695725242461,0.01862247811598929,-0.00936687092891628,0.6449837462720007,0.3882634043693542,0.3882634043693542,0
1.083348838071009,0.02646196817067216,-0.01123801065580093,1.607396324629508,0.02442608256984874,-0.01037339983288404,0.6428059421323321,0.3483373522758484,0.4244502782821655,0
1.079876624562677,0.03346695251799495,-0.01159168334100487,1.603955381308123,0.03099145935448714,-0.01073426637575308,0.641349828940168,0.3050566017627716,0.4565494656562805,0
1.077802580625488,0.04107687676594794,-0.01102039328787123,1.602930265644977,0.03811168900904795,-0.01022487186983324,0.6408364680055728,0.2588379979133606,0.4842518270015717,0
1.077445262475236,0.0490177371545988,-0.009340014288915292,1.604845467086169,0.0454944105856379,-0.008668667090760872,0.6414759871275509,0.2101266384124756,0.5072906017303467,0
1.079084379846167,0.05695178060344117,-0.006437229828503295,1.610171358616417,0.05277787508291072,-0.00596545548126735,0.6434597044524863,0.1593916565179825,0.5254438519477844,0
1.082946646671736,0.06449897005615197,-0.0022884771095585,1.619296996753122,0.05955876981971298,-0.002113194695779122,0.6469495356394744,0.1071216315031052,0.5385368466377258,0
1.089190116002244,0.0712650729048029,0.003028752206009435,1.632499292054371,0.06542941572622209,0.002780737872582012,0.6520654659721856,0.05381997674703598,0.5464434027671814,0
1.097888817143628,0.07687368555444844,0.009333916027487876,1.649912683165306,0.0700195542153807,0.008501695145936433,0.6588726702057226,3.362190412390803e-17,0.5490874052047729,0
1.109020084716653,0.08099864277847081,0.0163514097982875,1.67150416516501,0.07303622711140118,0.014744015932286,0.6673702819227509,-0.05381997674703598,0.5464434027671814,0
1.12245693744566,0.08339296581752072,0.0237279536290491,1.697058018366042,0.07429502463345761,0.02113929972498193,0.6774837523917577,-0.1071216315031052,0.5385368466377258,0
1.137967221667365,0.08391093737420709,0.03105752414283896,1.726173073540544,0.07373756974410882,0.0272921078494098,0.6890622266371444,-0.1593916565179825,0.5254438519477844,0
1.155220163967743,0.08252096776609373,0.03791101893452178,1.75827330875686,0.07143310889126579,0.03281713747474057,0.7018815514234582,-0.2101266384124756,0.5072906017303467,0
1.173799791976305,0.07930833843811119,0.04386741439098344,1.792630561721778,0.06756547324359398,0.03737214360647031,0.7156526397429115,-0.2588379979133606,0.4842518270015717,0
1.193223704861256,0.07446830737195506,0.04854332095207688,1.828396622773395,0.06240934291580636,0.04068249797109195,0.7300341727719023,-0.3050566017627716,0.4565494656562805,0
1.212965121546643,0.06829113956158886,0.05161843009558985,1.864641190453461,0.05630099196464223,0.04255557656082604,0.7446481739906654,-0.3483373522758484,0.4244502782821655,0
1.23247605556762,0.0611412435424126,0.05285517503874593,1.900392123003969,0.04960846360155358,0.04288535651461671,0.7590968819655863,-0.3882634043693542,0.3882634043693542,0
1.251209767597809,0.05343276355843788,0.05211178388764073,1.934674924083997,0.04270488046222908,0.04164911850687503,0.7729795197049447,-0.4244502782821655,0.3483373522758484,0
1.268641161067461,0.0456038056028329,0.04934863864950426,1.966549202464464,0.03594696987796053,0.03889881564932143,0.7859078965410461,-0.4565494656562805,0.3050566017627716,0
1.284284346210646,0.03809110610483607,0.04462839023824711,1.99514070571044,0.02965940231010837,0.03474961784742273,0.7975201664949109,-0.4842518270015717,0.2588379979133606,0
1.297707083302559,0.03130651179129294,0.03811060698853852,2.019668280637802,0.02412448247690874,0.0293676496637054,0.8074924177851943,-0.5072906017303467,0.2101266384124756,0
1.308542168753874,0.0256162188018074,0.03004188280687842,2.039465675736698,0.01957615078328103,0.02295828405399219,0.8155480348865274,-0.5254438519477844,0.1593916565179825,0
1.316496038039842,0.0213233694590794,0.02074235033786737,2.053998456309146,0.01619706314561205,0.0157557256068549,0.8214649451752645,-0.5385368466377258,0.1071216315031052,0
1.321354947282913,0.01865434509834961,0.01058948587006938,2.062876474662378,0.01411758826552118,0.00801411149354261,0.8250809459281747,-0.5464434027671814,0.05381997674703598,0
1.322989090997314,0.01774892047927148,-1.552404928036239e-17,2.06586236681592,0.01341577235976432,-1.173407202372307e-17,0.8262973236310117,-0.5490874052047729,6.724380824781607e-17,0
1.321354947282912,0.01865434509834958,-0.01058948587006938,2.062876474662378,0.01411758826552116,-0.008014111493542612,0.8250809459281747,-0.5464434027671814,-0.05381997674703598,0
1.316496038039842,0.02132336945907956,-0.02074235033786733,2.053998456309146,0.01619706314561217,-0.01575572560685488,0.8214649451752645,-0.5385368466377258,-0.1071216315031052,0
1.308542168753874,0.02561621880180708,-0.03004188280687854,2.039465675736697,0.01957615078328078,-0.02295828405399229,0.8155480348865272,-0.5254438519477844,-0.1593916565179825,0
1.297707083302559,0.03130651179129309,-0.03811060698853844,2.019668280637802,0.02412448247690886,-0.02936764966370534,0.8074924177851943,-0.5072906017303467,-0.2101266384124756,0
1.284284346210647,0.03809110610483622,-0.04462839023824709,1.99514070571044,0.02965940231010849,-0.03474961784742271,0.7975201664949111,-0.4842518270015717,-0.2588379979133606,0
1.268641161067461,0.0456038056028329,-0.04934863864950433,1.966549202464464,0.03594696987796053,-0.03889881564932148,0.7859078965410462,-0.4565494656562805,-0.3050566017627716,0
1.25120976759781,0.05343276355843796,-0.05211178388764076,1.934674924083998,0.04270488046222914,-0.04164911850687505,0.7729795197049452,-0.4244502782821655,-0.3483373522758484,0
1.23247605556762,0.06114124354241261,-0.0528551750387461,1.90039212300397,0.04960846360155359,-0.04288535651461684,0.7590968819655867,-0.3882634043693542,-0.3882634043693542,0
1.212965121546644,0.06829113956158905,-0.05161843009558994,1.864641190453462,0.05630099196464237,-0.0425555765608261,0.7446481739906656,-0.3483373522758484,-0.4244502782821655,0
1.193223704861256,0.07446830737195546,-0.04854332095207675,1.828396622773395,0.0624093429158067,-0.04068249797109185,0.7300341727719024,-0.3050566017627716,-0.4565494656562805,0
1.173799791976304,0.0793083384381114,-0.04386741439098367,1.792630561721777,0.06756547324359417,-0.03737214360647052,0.7156526397429113,-0.2588379979133606,-0.4842518270015717,0
1.155220163967743,0.08252096776609384,-0.0379110189345221,1.75827330875686,0.0714331088912659,-0.03281713747474085,0.7018815514234581,-0.2101266384124756,-0.5072906017303467,0
1.137967221667365,0.08391093737420738,-0.03105752414283872,1.726173073540544,0.07373756974410908,-0.02729210784940959,0.6890622266371442,-0.1593916565179825,-0.5254438519477844,0
1.12245693744566,0.08339296581752088,-0.02372795362904942,1.697058018366041,0.07429502463345777,-0.02113929972498222,0.6774837523917574,-0.1071216315031052,-0.5385368466377258,0
1.109020084716653,0.08099864277847113,-0.01635140979828748,1.671504165165009,0.07303622711140145,-0.01474401593228598,0.6673702819227506,-0.05381997674703598,-0.5464434027671814,0
1.097888817143628,0.07687368555444871,-0.009333916027487938,1.649912683165305,0.07001955421538093,-0.00850169514593649,0.6588726702057223,-1.008657156804466e-16,-0.5490874052047729,0
1.089190116002244,0.07126507290480309,-0.003028752206009398,1.63249929205437,0.06542941572622227,-0.002780737872581978,0.6520654659721854,0.05381997674703598,-0.5464434027671814,0
1.082946646671736,0.06449897005615217,0.002288477109558284,1.619296996753121,0.05955876981971318,0.002113194695778924,0.6469495356394742,0.1071216315031052,-0.5385368466377258,0
1.079084379846166,0.05695178060344126,0.006437229828503352,1.610171358616417,0.05277787508291083,0.005965455481267406,0.6434597044524861,0.1593916565179825,-0.5254438519477844,0
1.077445262475236,0.04901773715459871,0.00934001428891545,1.604845467086169,0.04549441058563784,0.008668667090761022,0.6414759871275507,0.2101266384124756,-0.5072906017303467,0
1.077802580625488,0.04107687676594791,0.01102039328787132,1.602930265644977,0.03811168900904794,0.01022487186983333,0.6408364680055727,0.2588379979133606,-0.4842518270015717,0
1.079876624562676,0.03346695251799505,0.01159168334100486,1.603955381308123,0.03099145935448723,0.01073426637575307,0.641349828940168,0.3050566017627716,-0.4565494656562805,0
1.083348838071009,0.02646196817067232,0.01123801065580088,1.607396324629508,0.02442608256984889,0.010373399832884,0.6428059421323319,0.3483373522758484,-0.4244502782821655,0
1.087873625975195,0.02025890279268502,0.01018997184148192,1.612695725242461,0.01862247811598932,0.009366870928916391,0.6449837462720005,0.3882634043693542,-0.3882634043693542,0
1.093088112219387,0.01497312328588218,0.008697405804821938,1.619278652666493,0.01369800212672793,0.007956728929347585,0.6476566001115991,0.4244502782821655,-0.3483373522758484,0
1.098621063202344,0.0106421326166852,0.007001873382346772,1.626564317801587,0.009686809194850775,0.006373328909184736,0.650596184410609,0.4565494656562805,-0.3050566017627716,0
1.10410263962979,0.007236670177085984,0.005311480143563467,1.633977813274808,0.00655434550859553,0.004810676066624047,0.653576528620508,0.4842518270015717,-0.2588379979133606,0
1.109176452592818,0.004677671857659379,0.003780650331129835,1.640965521250111,0.004217247712683426,0.003408520188372339,0.6563796858352602,0.5072906017303467,-0.2101266384124756,0
1.113514587834209,0.002857129892642386,0.002497228838110478,1.647016330669721,0.002565866602789208,0.002242654802545156,0.6588039459806049,0.5254438519477844,-0.1593916565179825,0
1.116835038188887,0.001660475871183181,0.001478691532772075,1.651688308784611,0.001486769141730984,0.001324001739030316,0.6606744382069554,0.5385368466377258,-0.1071216315031052,0
1.118919724076657,0.0009878452161553258,0.0006782155635318296,1.654637800472723,0.0008828562004039253,0.0006061342462181543,0.6618548635460986,0.5464434027671814,-0.05381997674703598,0
1.121448956095967,0.002036858408439294,-3.942778227202939e-17,1.658911809567678,0.001816273845873545,-3.515789288287088e-17,0.6635639839285402,0.602993905544281,0,0
1.120777991915043,0.002566836776261863,-0.002134694518970035,1.658002940900493,0.002290227676469609,-0.001904654208388354,0.6631991874610923,0.6000903248786926,0.05910373851656914,0
1.118810487561299,0.004189955217180639,-0.004427423242323443,1.65534676580024,0.003745008885565237,-0.00395725933171579,0.6621320639438042,0.5914075374603271,0.1176382750272751,0
1.115678830842053,0.006999692252768619,-0.006994020173136277,1.651148352357478,0.00627393122399359,-0.006268847252266654,0.6604417889366059,0.5770291686058044,0.1750398874282837,0
1.111591846911062,0.01113219654529287,-0.009871923805139312,1.645730143250463,0.0100146439326876,-0.00888088899947569,0.6582522260113626,0.5570937395095825,0.2307557761669159,0
1.106819509743345,0.01673888536016346,-0.01299521093155663,1.639507419644155,0.01512341010689716,-0.01174103891118618,0.6557218225966139,0.5317931771278381,0.2842493653297424,0
1.10167563368671,0.02395221587879663,-0.01618460705731274,1.632961367017712,0.02174162262138955,-0.01469090044512618,0.6530328415091636,0.5013710856437683,0.3350054621696472,0
1.096501093121302,0.03284861974395793,-0.01915423268657806,1.626614156004354,0.02995767167951561,-0.01746850304731898,0.6503819296142477,0.4661206007003784,0.3825352787971497,0
1.091649275656371,0.04341331379467275,-0.02153462652199601,1.62100864214419,0.03976855457405935,-0.019726689699902,0.6479731985308584,0.4263810813426971,0.4263810813426971,0
1.087474284755011,0.05551191683780628,-0.02290946660299682,1.616692831442494,0.05104664782975732,-0.02106667433350658,0.646013867868747,0.3825352787971497,0.4661206007003784,0
1.084321281908713,0.06887339298227033,-0.02286167994864159,1.614207061101121,0.06351751471762465,-0.02108386170231625,0.6447114885903037,0.3350054621696472,0.5013710856437683,0
1.082517634210745,0.08308777733950851,-0.02102347852587714,1.614070682565644,0.07675420216141524,-0.01942091090387196,0.6442711467937775,0.2842493653297424,0.5317931771278381,0
1.082363381624024,0.09762047468795128,-0.01712436483094443,1.616765268202794,0.09019195987716931,-0.01582127141556684,0.6448910050491068,0.2307557761669159,0.5570937395095825,0
1.084119951510423,0.1118427967969159,-0.01103133673084623,1.622712833169072,0.1031645959850602,-0.01017538392820563,0.6467550402612545,0.1750398874282837,0.5770291686058044,0
1.087996876889668,0.1250760771391348,-0.002776398198913062,1.632249690534007,0.1149599597167029,-0.002551843904966111,0.6500227110687508,0.1176382750272751,0.5914075374603271,0
1.09413728166955,0.1366445717162348,0.007431974442653573,1.645598592144663,0.1248879587648527,0.006792542916838626,0.6548162881292061,0.05910373851656914,0.6000903248786926,0
1.102603802523813,0.1459309083346949,0.01921469560966531,1.66284310854455,0.132351174556686,0.01742665458407063,0.6612074484207104,3.692272865363149e-17,0.602993905544281,0
1.113367154296216,0.1524274919578223,0.03204428493631643,1.683908427081078,0.1369067619514743,0.02878141753388831,0.6692052439723,-0.05910373851656914,0.6000903248786926,0
1.126299525992202,0.1557781324488332,0.04528044920925758,1.70855191637529,0.138309684816392,0.04020284850015207,0.6787475610621433,-0.1176382750272751,0.5914075374603271,0
1.141174388232991,0.1558059680148641,0.05821470762530016,1.736365233968238,0.1365312520342452,0.05101298121090902,0.6896976756525421,-0.1750398874282837,0.5770291686058044,0
1.157673265369472,0.1525259668294776,0.07011924713637387,1.766787919690156,0.1317521716982891,0.06056911672223447,0.7018466302291739,-0.2307557761669159,0.5570937395095825,0
1.175398885046573,0.146142328095443,0.08029546634653835,1.799130795258683,0.124334240873176,0.06831337630829624,0.7149211681371598,-0.2842493653297424,0.5317931771278381,0
1.193893193350932,0.1370326031517464,0.08811843314404919,1.832606417220896,0.114777941540259,0.07380763508394317,0.7285961402340932,-0.3350054621696472,0.5013710856437683,0
1.21265822974872,0.1257212228506301,0.09307445848758689,1.866363428667653,0.1036740771360462,0.07675242389347675,0.7425098270576715,-0.3825352787971497,0.4661206007003784,0
1.231177831518742,0.1128454495663755,0.09478997513925225,1.899521847145895,0.09165649890493312,0.07699129460633833,0.7562805345131021,-0.4263810813426971,0.4263810813426971,0
1.248938471476523,0.09911673710824818,0.09305080091055015,1.931206907665301,0.07936078467586169,0.07450391114987706,0.7695230369391433,-0.4661206007003784,0.3825352787971497,0
1.265448047561659,0.08528022564529229,0.08781161721433038,1.960579819176924,0.0673913289523148,0.06939172049262,0.7818638182833034,-0.5013710856437683,0.3350054621696472,0
1.280251974202152,0.07207472325628059,0.07919608752110524,1.986864504847671,0.05629729514863454,0.06185976598119285,0.7929544692573491,-0.5317931771278381,0.2842493653297424,0
1.292946366395842,0.06019509877801669,0.06748847104306938,2.00936997237784,0.04655653192004693,0.05219742504184235,0.8024829490619066,-0.5570937395095825,0.2307557761669159,0
1.303188414561288,0.05025858115139166,0.05311786147227405,2.02750836163703,0.0385658593875015,0.04075992456559391,0.8101826755747329,-0.5770291686058044,0.1750398874282837,0
1.310704222065885,0.042776065064023,0.03663631995215907,2.040808952032906,0.03263594054545799,0.02795163037959412,0.8158395644151688,-0.5914075374603271,0.1176382750272751,0
1.315294442631183,0.0381291858714952,0.01869220823901067,2.048928511186201,0.02898908764125818,0.01421142493510259,0.819297209829445,-0.6000903248786926,0.05910373851656914,0
1.316838041793432,0.03655365972349048,-6.620991850848132e-17,2.051658366299215,0.02775866018702436,-5.027946976555179e-17,0.8204604103959146,-0.602993905544281,7.384545730726298e-17,0
1.315294442631183,0.03812918587149498,-0.01869220823901069,2.048928511186201,0.02898908764125802,-0.01421142493510261,0.8192972098294447,-0.6000903248786926,-0.05910373851656914,0
1.310704222065885,0.04277606506402313,-0.03663631995215899,2.040808952032906,0.03263594054545809,-0.02795163037959406,0.8158395644151686,-0.5914075374603271,-0.1176382750272751,0
1.303188414561288,0.05025858115139137,-0.05311786147227419,2.02750836163703,0.03856585938750128,-0.04075992456559403,0.8101826755747329,-0.5770291686058044,-0.1750398874282837,0
1.292946366395841,0.06019509877801653,-0.06748847104306949,2.009369972377841,0.04655653192004681,-0.05219742504184244,0.8024829490619068,-0.5570937395095825,-0.2307557761669159,0
1.280251974202151,0.07207472325628105,-0.07919608752110513,1.986864504847671,0.05629729514863491,-0.06185976598119277,0.7929544692573492,-0.5317931771278381,-0.2842493653297424,0
1.265448047561659,0.08528022564529239,-0.08781161721433051,1.960579819176925,0.06739132895231488,-0.0693917204926201,0.7818638182833036,-0.5013710856437683,-0.3350054621696472,0
1.248938471476524,0.09911673710824842,-0.09305080091055014,1.931206907665302,0.07936078467586184,-0.07450391114987702,0.7695230369391435,-0.4661206007003784,-0.3825352787971497,0
1.231177831518742,0.1128454495663755,-0.09478997513925247,1.899521847145896,0.09165649890493312,-0.0769912946063385,0.7562805345131021,-0.4263810813426971,-0.4263810813426971,0
1.21265822974872,0.1257212228506304,-0.09307445848758697,1.866363428667654,0.1036740771360465,-0.07675242389347681,0.7425098270576718,-0.3825352787971497,-0.4661206007003784,0
1.193893193350932,0.1370326031517469,-0.08811843314404914,1.832606417220896,0.1147779415402594,-0.07380763508394313,0.7285961402340932,-0.3350054621696472,-0.5013710856437683,0
1.175398885046573,0.1461423280954434,-0.08029546634653874,1.799130795258683,0.1243342408731763,-0.06831337630829656,0.7149211681371597,-0.2842493653297424,-0.5317931771278381,0
1.157673265369472,0.1525259668294779,-0.07011924713637431,1.766787919690156,0.1317521716982893,-0.06056911672223487,0.7018466302291737,-0.2307557761669159,-0.5570937395095825,0
1.141174388232991,0.1558059680148646,-0.05821470762530011,1.736365233968237,0.1365312520342457,-0.05101298121090898,0.689697675652542,-0.1750398874282837,-0.5770291686058044,0
1.126299525992202,0.1557781324488335,-0.0452804492092577,1.708551916375289,0.1383096848163923,-0.04020284850015218,0.6787475610621432,-0.1176382750272751,-0.5914075374603271,0
1.113367154296216,0.1524274919578228,-0.03204428493631657,1.683908427081078,0.1369067619514747,-0.02878141753388843,0.6692052439722996,-0.05910373851656914,-0.6000903248786926,0
1.102603802523813,0.1459309083346954,-0.01921469560966541,1.66284310854455,0.1323511745566865,-0.01742665458407072,0.6612074484207102,-1.107681859608945e-16,-0.602993905544281,0
1.09413728166955,0.1366445717162353,-0.007431974442653659,1.645598592144663,0.1248879587648531,-0.006792542916838706,0.6548162881292058,0.05910373851656914,-0.6000903248786926,0
1.087996876889667,0.1250760771391352,0.002776398198912783,1.632249690534006,0.1149599597167034,0.002551843904965855,0.6500227110687504,0.1176382750272751,-0.5914075374603271,0
1.084119951510423,0.1118427967969162,0.01103133673084627,1.622712833169071,0.1031645959850605,0.01017538392820567,0.6467550402612543,0.1750398874282837,-0.5770291686058044,0
1.082363381624024,0.09762047468795133,0.01712436483094463,1.616765268202794,0.09019195987716939,0.01582127141556702,0.6448910050491066,0.2307557761669159,-0.5570937395095825,0
1.082517634210745,0.08308777733950866,0.02102347852587724,1.614070682565643,0.07675420216141542,0.01942091090387205,0.6442711467937774,0.2842493653297424,-0.5317931771278381,0
1.084321281908713,0.06887339298227042,0.02286167994864178,1.614207061101121,0.06351751471762473,0.02108386170231643,0.6447114885903037,0.3350054621696472,-0.5013710856437683,0
1.087474284755011,0.0555119168378066,0.02290946660299678,1.616692831442494,0.0510466478297576,0.02106667433350655,0.6460138678687468,0.3825352787971497,-0.4661206007003784,0
1.091649275656371,0.04341331379467282,0.02153462652199606,1.621008642144189,0.03976855457405942,0.01972668969990204,0.6479731985308583,0.4263810813426971,-0.4263810813426971,0
1.096501093121302,0.03284861974395818,0.01915423268657787,1.626614156004353,0.02995767167951585,0.01746850304731882,0.6503819296142475,0.4661206007003784,-0.3825352787971497,0
1.101675633686709,0.02395221587879661,0.01618460705731275,1.632961367017711,0.02174162262138954,0.01469090044512618,0.6530328415091635,0.5013710856437683,-0.3350054621696472,0
1.106819509743345,0.0167388853601633,0.01299521093155678,1.639507419644155,0.01512341010689702,0.01174103891118632,0.6557218225966138,0.5317931771278381,-0.2842493653297424,0
1.111591846911061,0.01113219654529316,0.009871923805139267,1.645730143250463,0.01001464393268787,0.008880888999475652,0.6582522260113625,0.5570937395095825,-0.2307557761669159,0
1.115678830842053,0.00699969225276894,0.006994020173136201,1.651148352357478,0.006273931223993879,0.006268847252266588,0.6604417889366059,0.5770291686058044,-0.1750398874282837,0
