"P back","Points:0","Points:1","Points:2"
0.8791582467805248,-0.446612149477005,0.2248056679964066,0
0.881038620749711,-0.4519946575164795,0.2137775421142578,0
0.8828250821495018,-0.45710489153862,0.202620655298233,0
0.8845163555676403,-0.4619397521018982,0.1913417130708694,0
0.886111236393702,-0.4664964079856873,0.1799475252628326,0
0.88760859315713,-0.4707720279693604,0.1684449315071106,0
0.8890073668742446,-0.4747640788555145,0.1568408757448196,0
0.8903065683313166,-0.4784701764583588,0.1451423317193985,0
0.891505275375823,-0.4818880259990692,0.1333563774824142,0
0.8926026322424619,-0.4850156307220459,0.121490091085434,0
0.8935978516984484,-0.4878510534763336,0.1095506176352501,0
0.8944902191207572,-0.4903926253318787,0.09754516184329987,0
0.8952790964767203,-0.4926388263702393,0.0854809433221817,0
0.8959639242079125,-0.4945882558822632,0.0733652338385582,0
0.8965442202177663,-0.4962397813796997,0.06120533868670464,0
0.8970195768267687,-0.4975923597812653,0.0490085706114769,0
0.8973896576943254,-0.4986452162265778,0.03678228333592415,0
0.8976541966819221,-0.4993977248668671,0.02453383803367615,0
0.8978129994746216,-0.499849408864975,0.01227061450481415,0
0.8978659471151467,-0.5,6.123234262925839e-17,0
0.8978129994746216,-0.499849408864975,-0.01227061450481415,0
0.8976541966819221,-0.4993977248668671,-0.02453383803367615,0
0.8973896576943254,-0.4986452162265778,-0.03678228333592415,0
0.8970195768267687,-0.4975923597812653,-0.0490085706114769,0
0.8965442202177663,-0.4962397813796997,-0.06120533868670464,0
0.8959639242079128,-0.4945882558822632,-0.0733652338385582,0
0.8952790964767203,-0.4926388263702393,-0.0854809433221817,0
0.8944902191207572,-0.4903926253318787,-0.09754516184329987,0
0.8935978516984489,-0.4878510534763336,-0.1095506176352501,0
0.8926026322424619,-0.4850156307220459,-0.121490091085434,0
0.891505275375823,-0.4818880259990692,-0.1333563774824142,0
0.8903065683313169,-0.4784701764583588,-0.1451423317193985,0
0.889007366874245,-0.4747640788555145,-0.1568408757448196,0
0.8876085931571298,-0.4707720279693604,-0.1684449315071106,0
0.886111236393702,-0.4664964079856873,-0.1799475252628326,0
0.8845163555676403,-0.4619397521018982,-0.1913417130708694,0
0.8828250821495018,-0.45710489153862,-0.202620655298233,0
0.881038620749711,-0.4519946575164795,-0.2137775421142578,0
0.8791582467805246,-0.446612149477005,-0.2248056679964066,0
0.8771853019112025,-0.4409606456756592,-0.2356983721256256,0
0.8751211893637619,-0.4350434839725494,-0.2464490979909897,0
0.8729673711927619,-0.4288643002510071,-0.2570513784885406,0
0.8707253685068199,-0.4224267899990082,-0.2674988210201263,0
0.8683967638708094,-0.4157347977161407,-0.2777851223945618,0
0.8659832037981734,-0.4087924063205719,-0.2879040837287903,0
0.8634863991321144,-0.4016037583351135,-0.2978496551513672,0
0.8609081222987544,-0.3941732048988342,-0.3076157867908478,0
0.8582502021814341,-0.3865052163600922,-0.3171966373920441,0
0.8555145187502046,-0.3786044120788574,-0.3265864253044128,0
0.8527029997060706,-0.370475560426712,-0.3357794880867004,0
0.8498176202399694,-0.3621235489845276,-0.3447702825069427,0
0.8468604051601508,-0.3535533845424652,-0.3535533845424652,0
0.843833431247467,-0.3447702825069427,-0.3621235489845276,0
0.8407388274822089,-0.3357794880867004,-0.370475560426712,0
0.8375787719967968,-0.3265864253044128,-0.3786044120788574,0
0.8343554864478598,-0.3171966373920441,-0.3865052163600922,0
0.8310712299899223,-0.3076157867908478,-0.3941732048988342,0
0.8277282952634883,-0.2978496551513672,-0.4016037583351135,0
0.8243290076367716,-0.2879040837287903,-0.4087924063205719,0
0.820875727044021,-0.2777851223945618,-0.4157347977161407,0
0.8173708502481647,-0.2674988210201263,-0.4224267899990082,0
0.8138168110523409,-0.2570513784885406,-0.4288643002510071,0
0.8102160771554892,-0.2464490979909897,-0.4350434839725494,0
0.8065711442331843,-0.2356983721256256,-0.4409606456756592,0
0.8028845294084477,-0.2248056679964066,-0.446612149477005,0
0.7991587666130028,-0.2137775421142578,-0.4519946575164795,0
0.7953964052348915,-0.202620655298233,-0.45710489153862,0
0.7916000115567802,-0.1913417130708694,-0.4619397521018982,0
0.7877721708874573,-0.1799475252628326,-0.4664964079856873,0
0.783915487895579,-0.1684449315071106,-0.4707720279693604,0
0.7800325836906209,-0.1568408757448196,-0.4747640788555145,0
0.7761260900347857,-0.1451423317193985,-0.4784701764583588,0
0.7721986426762051,-0.1333563774824142,-0.4818880259990692,0
0.7682528762413413,-0.121490091085434,-0.4850156307220459,0
0.7642914221942421,-0.1095506176352501,-0.4878510534763336,0
0.7603169096233907,-0.09754516184329987,-0.4903926253318787,0
0.7563319670559834,-0.0854809433221817,-0.4926388263702393,0
0.752339222997828,-0.0733652338385582,-0.4945882558822632,0
0.748341303689087,-0.06120533868670464,-0.4962397813796997,0
0.7443408281490085,-0.0490085706114769,-0.4975923597812653,0
0.7403404020508781,-0.03678228333592415,-0.4986452162265778,0
0.7363426125109336,-0.02453383803367615,-0.4993977248668671,0
0.7323500252720547,-0.01227061450481415,-0.499849408864975,0
0.7283651844155201,-9.184850732644269e-17,-0.5,0
0.724390613438152,0.01227061450481415,-0.499849408864975,0
0.7204288159595643,0.02453383803367615,-0.4993977248668671,0
0.7164822746946384,0.03678228333592415,-0.4986452162265778,0
0.7125534483349012,0.0490085706114769,-0.4975923597812653,0
0.7086447670253053,0.06120533868670464,-0.4962397813796997,0
0.7047586276959079,0.0733652338385582,-0.4945882558822632,0
0.7008973904304302,0.0854809433221817,-0.4926388263702393,0
0.6970633764969361,0.09754516184329987,-0.4903926253318787,0
0.69325886797981,0.1095506176352501,-0.4878510534763336,0
0.6894861084043318,0.121490091085434,-0.4850156307220459,0
0.6857473034759418,0.1333563774824142,-0.4818880259990692,0
0.6820446210330604,0.1451423317193985,-0.4784701764583588,0
0.6783801895284903,0.1568408757448196,-0.4747640788555145,0
0.6747560948270847,0.1684449315071106,-0.4707720279693604,0
0.6711743758019089,0.1799475252628326,-0.4664964079856873,0
0.6676370199432726,0.1913417130708694,-0.4619397521018982,0
0.6641459605699155,0.202620655298233,-0.45710489153862,0
0.6607030768733702,0.2137775421142578,-0.4519946575164795,0
0.6573101968458039,0.2248056679964066,-0.446612149477005,0
0.6539691015666831,0.2356983721256256,-0.4409606456756592,0
0.6506815282194477,0.2464490979909897,-0.4350434839725494,0
0.6474491694138802,0.2570513784885406,-0.4288643002510071,0
0.6442736681274159,0.2674988210201263,-0.4224267899990082,0
0.6411566101297062,0.2777851223945618,-0.4157347977161407,0
0.6380995176904636,0.2879040837287903,-0.4087924063205719,0
0.6351038483560658,0.2978496551513672,-0.4016037583351135,0
0.6321710002321372,0.3076157867908478,-0.3941732048988342,0
0.6293023215632577,0.3171966373920441,-0.3865052163600922,0
0.6264991195231462,0.3265864253044128,-0.3786044120788574,0
0.6237626629338611,0.3357794880867004,-0.370475560426712,0
0.621094176657893,0.3447702825069427,-0.3621235489845276,0
0.6184948302437276,0.3535533845424652,-0.3535533845424652,0
0.6159657272867145,0.3621235489845276,-0.3447702825069427,0
0.6135079023928487,0.370475560426712,-0.3357794880867004,0
0.6111223289017714,0.3786044120788574,-0.3265864253044128,0
0.6088099344661202,0.3865052163600922,-0.3171966373920441,0
0.6065716166653636,0.3941732048988342,-0.3076157867908478,0
0.6044082501915473,0.4016037583351135,-0.2978496551513672,0
0.6023206815576612,0.4087924063205719,-0.2879040837287903,0
0.6003097144472375,0.4157347977161407,-0.2777851223945618,0
0.5983760945065749,0.4224267899990082,-0.2674988210201263,0
0.5965205029089039,0.4288643002510071,-0.2570513784885406,0
0.594743562631339,0.4350434839725494,-0.2464490979909897,0
0.5930458530071222,0.4409606456756592,-0.2356983721256256,0
0.5914279218967406,0.446612149477005,-0.2248056679964066,0
0.5898902850670794,0.4519946575164795,-0.2137775421142578,0
0.5884334097418032,0.45710489153862,-0.202620655298233,0
0.5870576900229508,0.4619397521018982,-0.1913417130708694,0
0.5857634296782998,0.4664964079856873,-0.1799475252628326,0
0.5845508474109956,0.4707720279693604,-0.1684449315071106,0
0.5834201102999765,0.4747640788555145,-0.1568408757448196,0
0.5823713869985863,0.4784701764583588,-0.1451423317193985,0
0.5814049009644463,0.4818880259990692,-0.1333563774824142,0
0.5805209618614917,0.4850156307220459,-0.121490091085434,0
0.5797199619197609,0.4878510534763336,-0.1095506176352501,0
0.5790023391943117,0.4903926253318787,-0.09754516184329987,0
0.5783685235229327,0.4926388263702393,-0.0854809433221817,0
0.577818886527275,0.4945882558822632,-0.0733652338385582,0
0.5773537119278326,0.4962397813796997,-0.06120533868670464,0
0.5769731903639744,0.4975923597812653,-0.0490085706114769,0
0.576677430984382,0.4986452162265778,-0.03678228333592415,0
0.5764664768500646,0.4993977248668671,-0.02453383803367615,0
0.5763403146382718,0.499849408864975,-0.01227061450481415,0
0.5762998557649897,0.5122718214988708,0,0
0.5763430273245592,0.5121175646781921,0.01257178001105785,0
0.5764706574463528,0.511654794216156,0.02513598836958408,0
0.5766825836450129,0.5108838081359863,0.03768505528569221,0
0.5769786610446777,0.5098051428794861,0.05021142214536667,0
0.5773587829112939,0.5084193348884583,0.06270754337310791,0
0.5778228813320986,0.5067272782325745,0.07516589015722275,0
0.578370905626921,0.5047299861907959,0.08757895976305008,0
0.5790027875857149,0.5024287104606628,0.09993927925825119,0
0.5797184097826263,0.499824732542038,0.1122393980622292,0
0.580517591647606,0.4969196915626526,0.12447190284729,0
0.5814000982489399,0.4937153458595276,0.1366294324398041,0
0.5823656644013994,0.4902136027812958,0.1487046629190445,0
0.5834140187616986,0.4864165484905243,0.1606903225183487,0
0.58454489348783,0.4823265075683594,0.1725791841745377,0
0.5857580140540443,0.4779459536075592,0.1843640953302383,0
0.5870530754945532,0.4732774794101715,0.1960379481315613,0
0.5884297189110598,0.4683239161968231,0.207593709230423,0
0.5898875213116447,0.4630882740020752,0.2190244346857071,0
0.5914260035521933,0.4575736522674561,0.2303232252597809,0
0.5930446504619941,0.4517834484577179,0.2414832711219788,0
0.5947429304532167,0.4457210600376129,0.2524978816509247,0
0.5965203027755852,0.4393902122974396,0.2633603513240814,0
0.598376208201413,0.4327946901321411,0.2740642130374908,0
0.6003100485758974,0.4259384870529175,0.2846029996871948,0
0.6023211666861785,0.4188256859779358,0.2949703335762024,0
0.6044088370531621,0.4114606082439423,0.3051599860191345,0
0.6065722714296325,0.4038476943969727,0.3151658177375793,0
0.608810634274294,0.3959915041923523,0.3249818086624146,0
0.611123058227443,0.3878967761993408,0.3346020579338074,0
0.6135086503731076,0.3795683979988098,0.3440207540988922,0
0.6159664859482584,0.3710113763809204,0.353232204914093,0
0.6184955934459213,0.3622308969497681,0.3622308969497681,0
0.6210949395352575,0.353232204914093,0.3710113763809204,0
0.6237634216230908,0.3440207540988922,0.3795683979988098,0
0.6264998709993943,0.3346020579338074,0.3878967761993408,0
0.6293030634793477,0.3249818086624146,0.3959915041923523,0
0.6321717307306368,0.3151658177375793,0.4038476943969727,0
0.6351045658817075,0.3051599860191345,0.4114606082439423,0
0.6381002208500838,0.2949703335762024,0.4188256859779358,0
0.6411572976296579,0.2846029996871948,0.4259384870529175,0
0.6442743387817456,0.2740642130374908,0.4327946901321411,0
0.6474498221858251,0.2633603513240814,0.4393902122974396,0
0.6506821622504366,0.2524978816509247,0.4457210600376129,0
0.6539697161638403,0.2414832711219788,0.4517834484577179,0
0.6573107914277965,0.2303232252597809,0.4575736522674561,0
0.6607036508984053,0.2190244346857071,0.4630882740020752,0
0.6641465134772025,0.207593709230423,0.4683239161968231,0
0.6676375511287851,0.1960379481315613,0.4732774794101715,0
0.6711748846303349,0.1843640953302383,0.4779459536075592,0
0.6747565806653872,0.1725791841745377,0.4823265075683594,0
0.6783806517804738,0.1606903225183487,0.4864165484905243,0
0.6820450591593835,0.1487046629190445,0.4902136027812958,0
0.6857477169942748,0.1366294324398041,0.4937153458595276,0
0.6894864968738822,0.12447190284729,0.4969196915626526,0
0.6932592309794576,0.1122393980622292,0.499824732542038,0
0.6970637136059034,0.09993927925825119,0.5024287104606628,0
0.7008977012178648,0.08757895976305008,0.5047299861907959,0
0.7047589117222715,0.07516589015722275,0.5067272782325745,0
0.7086450238551428,0.06270754337310791,0.5084193348884583,0
0.7125536775573014,0.05021142214536667,0.5098051428794861,0
0.7164824759440572,0.03768505528569221,0.5108838081359863,0
0.7204289889283846,0.02513598836958408,0.511654794216156,0
0.7243907578740496,0.01257178001105785,0.5121175646781921,0
0.7283653001031926,3.136760534412952e-17,0.5122718214988708,0
0.7323501120067812,-0.01257178001105785,0.5121175646781921,0
0.7363426700770551,-0.02513598836958408,0.511654794216156,0
0.740340430217696,-0.03768505528569221,0.5108838081359863,0
0.7443408266882887,-0.05021142214536667,0.5098051428794861,0
0.748341272406673,-0.06270754337310791,0.5084193348884583,0
0.7523391617631218,-0.07516589015722275,0.5067272782325745,0
0.7563318758126543,-0.08757895976305008,0.5047299861907959,0
0.7603167883741508,-0.09993927925825119,0.5024287104606628,0
0.7642912709667653,-0.1122393980622292,0.499824732542038,0
0.7682526950537386,-0.12447190284729,0.4969196915626526,0
0.7721984315216134,-0.1366294324398041,0.4937153458595276,0
0.7761258488945804,-0.1487046629190445,0.4902136027812958,0
0.7800323125697608,-0.1606903225183487,0.4864165484905243,0
0.7839151868604902,-0.1725791841745377,0.4823265075683594,0
0.7877718400848888,-0.1843640953302383,0.4779459536075592,0
0.7915996512023257,-0.1960379481315613,0.4732774794101715,0
0.7953960155770248,-0.207593709230423,0.4683239161968231,0
0.7991583478927139,-0.2190244346857071,0.4630882740020752,0
0.8028840818372465,-0.2303232252597809,0.4575736522674561,0
0.8065706680020975,-0.2414832711219788,0.4517834484577179,0
0.8102155724699204,-0.2524978816509247,0.4457210600376129,0
0.813816278172769,-0.2633603513240814,0.4393902122974396,0
0.8173702895132506,-0.2740642130374908,0.4327946901321411,0
0.8208751388626105,-0.2846029996871948,0.4259384870529175,0
0.824328392453182,-0.2949703335762024,0.4188256859779358,0
0.8277276535158591,-0.3051599860191345,0.4114606082439423,0
0.8310705620850115,-0.3151658177375793,0.4038476943969727,0
0.83435479276664,-0.3249818086624146,0.3959915041923523,0
0.8375780529269025,-0.3346020579338074,0.3878967761993408,0
0.8407380834583101,-0.3440207540988922,0.3795683979988098,0
0.8438326627760548,-0.353232204914093,0.3710113763809204,0
0.846859612814308,-0.3622308969497681,0.3622308969497681,0
0.8498168046271559,-0.3710113763809204,0.353232204914093,0
0.8527021614275022,-0.3795683979988098,0.3440207540988922,0
0.8555136583746447,-0.3878967761993408,0.3346020579338074,0
0.8582493202483068,-0.3959915041923523,0.3249818086624146,0
0.8609072193477613,-0.4038476943969727,0.3151658177375793,0
0.8634854757419573,-0.4114606082439423,0.3051599860191345,0
0.8659822606114705,-0.4188256859779358,0.2949703335762024,0
0.8683958015909007,-0.4259384870529175,0.2846029996871948,0
0.8707243878681468,-0.4327946901321411,0.2740642130374908,0
0.8729663729220811,-0.4393902122974396,0.2633603513240814,0
0.8751201741541235,-0.4457210600376129,0.2524978816509247,0
0.8771842704233178,-0.4517834484577179,0.2414832711219788,0
0.8791571996700549,-0.4575736522674561,0.2303232252597809,0
0.8810375587039012,-0.4630882740020752,0.2190244346857071,0
0.8828240059118232,-0.4683239161968231,0.207593709230423,0
0.8845152659357691,-0.4732774794101715,0.1960379481315613,0
0.8861101341921126,-0.4779459536075592,0.1843640953302383,0
0.8876074792000349,-0.4823265075683594,0.1725791841745377,0
0.8890062419401343,-0.4864165484905243,0.1606903225183487,0
0.8903054331632796,-0.4902136027812958,0.1487046629190445,0
0.8915041307070158,-0.4937153458595276,0.1366294324398041,0
0.8926014788312667,-0.4969196915626526,0.12447190284729,0
0.8935966903525521,-0.499824732542038,0.1122393980622292,0
0.8944890506960015,-0.5024287104606628,0.09993927925825119,0
0.8952779218511284,-0.5047299861907959,0.08757895976305008,0
0.8959627442458218,-0.5067272782325745,0.07516589015722275,0
0.896543035744736,-0.5084193348884583,0.06270754337310791,0
0.8970183886293427,-0.5098051428794861,0.05021142214536667,0
0.897388466544326,-0.5108838081359863,0.03768505528569221,0
0.8976530033708707,-0.511654794216156,0.02513598836958408,0
0.8978118048376381,-0.5121175646781921,0.01257178001105785,0
0.8978647520302871,-0.5122718214988708,6.273521068825904e-17,0
0.8978118048376381,-0.5121175646781921,-0.01257178001105785,0
0.8976530033708707,-0.511654794216156,-0.02513598836958408,0
0.897388466544326,-0.5108838081359863,-0.03768505528569221,0
0.8970183886293427,-0.5098051428794861,-0.05021142214536667,0
0.896543035744736,-0.5084193348884583,-0.06270754337310791,0
0.8959627442458219,-0.5067272782325745,-0.07516589015722275,0
0.8952779218511284,-0.5047299861907959,-0.08757895976305008,0
0.8944890506960015,-0.5024287104606628,-0.09993927925825119,0
0.8935966903525522,-0.499824732542038,-0.1122393980622292,0
0.8926014788312667,-0.4969196915626526,-0.12447190284729,0
0.8915041307070158,-0.4937153458595276,-0.1366294324398041,0
0.8903054331632799,-0.4902136027812958,-0.1487046629190445,0
0.8890062419401344,-0.4864165484905243,-0.1606903225183487,0
0.8876074792000348,-0.4823265075683594,-0.1725791841745377,0
0.8861101341921126,-0.4779459536075592,-0.1843640953302383,0
0.8845152659357691,-0.4732774794101715,-0.1960379481315613,0
0.8828240059118232,-0.4683239161968231,-0.207593709230423,0
0.8810375587039012,-0.4630882740020752,-0.2190244346857071,0
0.8791571996700548,-0.4575736522674561,-0.2303232252597809,0
0.8771842704233178,-0.4517834484577179,-0.2414832711219788,0
0.8751201741541235,-0.4457210600376129,-0.2524978816509247,0
0.8729663729220811,-0.4393902122974396,-0.2633603513240814,0
0.8707243878681465,-0.4327946901321411,-0.2740642130374908,0
0.8683958015909005,-0.4259384870529175,-0.2846029996871948,0
0.8659822606114702,-0.4188256859779358,-0.2949703335762024,0
0.8634854757419573,-0.4114606082439423,-0.3051599860191345,0
0.8609072193477613,-0.4038476943969727,-0.3151658177375793,0
0.8582493202483068,-0.3959915041923523,-0.3249818086624146,0
0.8555136583746447,-0.3878967761993408,-0.3346020579338074,0
0.8527021614275022,-0.3795683979988098,-0.3440207540988922,0
0.8498168046271557,-0.3710113763809204,-0.353232204914093,0
0.8468596128143079,-0.3622308969497681,-0.3622308969497681,0
0.8438326627760548,-0.353232204914093,-0.3710113763809204,0
0.84073808345831,-0.3440207540988922,-0.3795683979988098,0
0.8375780529269022,-0.3346020579338074,-0.3878967761993408,0
0.8343547927666398,-0.3249818086624146,-0.3959915041923523,0
0.8310705620850114,-0.3151658177375793,-0.4038476943969727,0
0.8277276535158589,-0.3051599860191345,-0.4114606082439423,0
0.8243283924531813,-0.2949703335762024,-0.4188256859779358,0
0.8208751388626099,-0.2846029996871948,-0.4259384870529175,0
0.8173702895132493,-0.2740642130374908,-0.4327946901321411,0
0.8138162781727667,-0.2633603513240814,-0.4393902122974396,0
0.8102155724699163,-0.2524978816509247,-0.4457210600376129,0
0.8065706680020908,-0.2414832711219788,-0.4517834484577179,0
0.8028840818372368,-0.2303232252597809,-0.4575736522674561,0
0.7991583478927003,-0.2190244346857071,-0.4630882740020752,0
0.7953960155770052,-0.207593709230423,-0.4683239161968231,0
0.7915996512022977,-0.1960379481315613,-0.4732774794101715,0
0.7877718400848491,-0.1843640953302383,-0.4779459536075592,0
0.7839151868604349,-0.1725791841745377,-0.4823265075683594,0
0.7800323125696842,-0.1606903225183487,-0.4864165484905243,0
0.7761258488944764,-0.1487046629190445,-0.4902136027812958,0
0.7721984315214706,-0.1366294324398041,-0.4937153458595276,0
0.7682526950535505,-0.12447190284729,-0.4969196915626526,0
0.7642912709665133,-0.1122393980622292,-0.499824732542038,0
0.7603167883738196,-0.09993927925825119,-0.5024287104606628,0
0.7563318758122238,-0.08757895976305008,-0.5047299861907959,0
0.7523391617625682,-0.07516589015722275,-0.5067272782325745,0
0.7483412724059756,-0.06270754337310791,-0.5084193348884583,0
0.7443408266874298,-0.05021142214536667,-0.5098051428794861,0
0.7403404302166611,-0.03768505528569221,-0.5108838081359863,0
0.7363426700758348,-0.02513598836958408,-0.511654794216156,0
0.732350112005395,-0.01257178001105785,-0.5121175646781921,0
0.7283653001016961,-9.41028127236661e-17,-0.5122718214988708,0
0.724390757872536,0.01257178001105785,-0.5121175646781921,0
0.7204289889270336,0.02513598836958408,-0.511654794216156,0
0.7164824759431412,0.03768505528569221,-0.5108838081359863,0
0.7125536775572097,0.05021142214536667,-0.5098051428794861,0
0.708645023856477,0.06270754337310791,-0.5084193348884583,0
0.7047589117258783,0.07516589015722275,-0.5067272782325745,0
0.7008977012249422,0.08757895976305008,-0.5047299861907959,0
0.6970637136180668,0.09993927925825119,-0.5024287104606628,0
0.693259230998856,0.1122393980622292,-0.499824732542038,0
0.6894864969033121,0.12447190284729,-0.4969196915626526,0
0.6857477170373134,0.1366294324398041,-0.4937153458595276,0
0.6820450592205735,0.1487046629190445,-0.4902136027812958,0
0.678380651865516,0.1606903225183487,-0.4864165484905243,0
0.6747565807814399,0.1725791841745377,-0.4823265075683594,0
0.6711748847863789,0.1843640953302383,-0.4779459536075592,0
0.6676375513362136,0.1960379481315613,-0.4732774794101715,0
0.6641465137510115,0.207593709230423,-0.4683239161968231,0
0.6607036512594791,0.2190244346857071,-0.4630882740020752,0
0.6573107919072583,0.2303232252597809,-0.4575736522674561,0
0.6539697168106366,0.2414832711219788,-0.4517834484577179,0
