"rho","rhoU","rhoV","E","U","V","P","Points:0","Points:1","Points:2"
0.3383509333077916,0.1835227078510862,-0.03322893323874548,0.7657897709983988,0.5424034331956135,-0.09820848701049019,0.2857545663861327,0.1522669941186905,0.5019569993019104,0
0.3618085255470784,0.2013661092973475,-0.02876501492165008,0.8270050001001175,0.5565543514843069,-0.07950341932422815,0.3079303797572296,0.1274537146091461,0.5088237524032593,0
0.3904838551859713,0.2177073586097378,-0.02200689792717429,0.9011166956870879,0.5575322915874531,-0.05635802257866286,0.3359228487165543,0.1023333966732025,0.5144647359848022,0
0.4240069624774466,0.2326523323577292,-0.01323603260949885,0.9875622111584647,0.548699320875195,-0.03121654543633322,0.3694110124677724,0.0769665464758873,0.5188663005828857,0
0.4619878045101096,0.2462201406191394,-0.002741859501729615,1.085744439788648,0.5329580958965584,-0.005934917491246494,0.4080495179103241,0.05141427367925644,0.5220178961753845,0
0.5040884496591714,0.2583690672508006,0.009207344824684873,1.195156965880559,0.5125470885625157,0.01826533583721314,0.451543888664343,0.02573813870549202,0.5239118337631226,0
0.5500318335761195,0.2690207527663792,0.02236274758579038,1.315390572641306,0.489100332643109,0.04065718785837433,0.4996587598374103,3.211903606490739e-17,0.5245437026023865,0
0.5995835787800355,0.2780794007355726,0.0364852402689727,1.446089340250208,0.463787552856896,0.06085096650446751,0.5521977507199676,-0.02573813870549202,0.5239118337631226,0
0.6525286757779912,0.2854466613805396,0.05133691367161105,1.586897643579835,0.4374469229880354,0.07867380481080546,0.6089777306271511,-0.05141427367925644,0.5220178961753845,0
0.7086516607612162,0.29103313958833,0.066676116121469,1.737414774045592,0.4106857511287131,0.09408870367967126,0.6698065830447479,-0.0769665464758873,0.5188663005828857,0
0.7677223745051498,0.2947671524393206,0.08225599038692247,1.897161571739775,0.383950191147312,0.1071428853951823,0.7344668189610863,-0.1023333966732025,0.5144647359848022,0
0.8294869708924507,0.2966011101299821,0.09782569033408478,2.06555880257834,0.3575717528279763,0.117935174109888,0.8027048672989618,-0.1274537146091461,0.5088237524032593,0
0.8936632135243587,0.2965157773416253,0.1131334069470336,2.241915685679162,0.331798123559601,0.1265951258090472,0.8742251709889782,-0.1522669941186905,0.5019569993019104,0
0.9599390791143068,0.2945226404683733,0.1279304453545581,2.425426782722055,0.306813887335555,0.1332693377506767,0.948688144696625,-0.1767134517431259,0.4938809871673584,0
1.027973821869665,0.2906646151345328,0.141975745440005,2.615175569183247,0.2827548804753372,0.1381122188323642,1.025711142926524,-0.2007341831922531,0.4846151769161224,0
1.09740080036173,0.2850153485659772,0.1550403860154719,2.810143162130728,0.2597185535786281,0.1412796363592654,1.104871700165385,-0.2242713272571564,0.4741818904876709,0
1.167831495662501,0.2776773859669519,0.1669117449687106,3.009220831001583,0.2377717907063533,0.1429245105896231,1.185712406648366,-0.2472681850194931,0.4626062512397766,0
1.238860256775119,0.268779471463329,0.1773971018496305,3.211225069726737,0.2169570538673908,0.1431937951673528,1.267746874583844,-0.2696693539619446,0.4499161243438721,0
1.310069402241383,0.2584732410366506,0.1863265637052203,3.414914168868599,0.1972973650055728,0.1422264831057319,1.35046633529825,-0.2914208471775055,0.4361421465873718,0
1.381034388528179,0.2469295395215994,0.1935552693086287,3.619005395859093,0.178800427833489,0.1401523893368853,1.43334649018893,-0.3124703168869019,0.421317458152771,0
1.451328828123685,0.2343345602949515,0.198964882085748,3.822192063948886,0.1614620723808712,0.1370915248358808,1.515854317017633,-0.3327670097351074,0.40547776222229,0
1.520529203052057,0.2208859691064294,0.2024644199175471,4.023159938502919,0.1452691396278741,0.1331539174066199,1.59745460633408,-0.352262020111084,0.3886612355709076,0
1.5882191726728,0.2067891363436831,0.2039904932181662,4.22060258426515,0.1302018889469011,0.1284397624257819,1.677616068375719,-0.3709084093570709,0.3709084093570709,0
1.653993418221646,0.192253567620906,0.2035070342581625,4.41323539394721,0.1162359931441655,0.1230398089957159,1.755816907380417,-0.3886612355709076,0.352262020111084,0
1.717461000899638,0.1774895925806187,0.2010046035741657,4.599808153395555,0.1033441763671177,0.1170359056006953,1.831549807044584,-0.40547776222229,0.3327670097351074,0
1.778248236402661,0.1627053469598455,0.1964993561396044,4.779116090970565,0.09149754439739709,0.1105016454491845,1.904326308010169,-0.421317458152771,0.3124703168869019,0
1.836001107571972,0.1481040633292141,0.1900317429692424,4.950009429929038,0.08066665249732609,0.1035030655403856,1.973680586580151,-0.4361421465873718,0.2914208471775055,0
1.890387249561932,0.1338816711189443,0.1816650147299497,5.111401513835511,0.0708223519545899,0.09609936523431785,2.039172664047587,-0.4499161243438721,0.2696693539619446,0
1.941097549807562,0.120224695954374,0.1714835839869182,5.262275610483374,0.06193645237782767,0.08834361982679279,2.100391089852171,-0.4626062512397766,0.2472681850194931,0
1.987847409096012,0.1073084412420212,0.1595912927672243,5.401690520938924,0.05398223261554088,0.08028347248232678,2.156955149895963,-0.4741818904876709,0.2242713272571564,0
2.030377711196016,0.0952954306666234,0.1461096227572164,5.528785131342013,0.04693482899321652,0.07196179407975718,2.208516655471186,-0.4846151769161224,0.2007341831922531,0
2.068455547603721,0.08433408814865946,0.1311758769346012,5.642782047254124,0.04077152552123222,0.06341730528681981,2.254761368889431,-0.4938809871673584,0.1767134517431259,0
2.101874741504975,0.07455763133427087,0.1149413539609103,5.742990446641638,0.03547196693599659,0.05468515877335794,2.295410120251757,-0.5019569993019104,0.1522669941186905,0
2.13045621160388,0.06608315540352844,0.09756953022568343,5.828808279460232,0.03101831196698419,0.04579748210465671,2.330219666435185,-0.5088237524032593,0.1274537146091461,0
2.154048212375341,0.05901088555942689,0.07923425903305453,5.899723930167415,0.02739534111650807,0.03678388374867443,2.358983338644431,-0.5144647359848022,0.1023333966732025,0
2.172526482718245,0.05342357872768053,0.06011799195651433,5.955317446490726,0.02459053049647406,0.02767192595106838,2.381531519643554,-0.5188663005828857,0.0769665464758873,0
2.185794330285625,0.04938605758469394,0.04041002377320531,5.995261422659771,0.02259410087235449,0.01848756912455016,2.397731985728991,-0.5220178961753845,0.05141427367925644,0
2.19378267381819,0.04694486287291367,0.02030475951922691,6.019321610248358,0.0213990489728903,0.009255592981727446,2.407490142497474,-0.5239118337631226,0.02573813870549202,0
2.196450060933534,0.04612801298180307,-7.255108243776204e-16,6.027357313512224,0.02100116629202932,-3.30310639555021e-16,2.41074917699062,-0.5245437026023865,6.423807212981478e-17,0
2.19378267381819,0.04694486287291368,-0.02030475951922837,6.019321610248357,0.02139904897289031,-0.00925559298172811,2.407490142497474,-0.5239118337631226,-0.02573813870549202,0
2.185794330285624,0.04938605758469393,-0.04041002377320662,5.995261422659767,0.0225941008723545,-0.01848756912455077,2.397731985728989,-0.5220178961753845,-0.05141427367925644,0
2.172526482718243,0.05342357872768049,-0.06011799195651556,5.955317446490722,0.02459053049647407,-0.02767192595106898,2.381531519643552,-0.5188663005828857,-0.0769665464758873,0
2.154048212375339,0.0590108855594269,-0.07923425903305575,5.899723930167408,0.0273953411165081,-0.03678388374867504,2.358983338644429,-0.5144647359848022,-0.1023333966732025,0
2.130456211603876,0.06608315540352831,-0.0975695302256846,5.828808279460225,0.03101831196698419,-0.04579748210465734,2.330219666435182,-0.5088237524032593,-0.1274537146091461,0
2.101874741504971,0.07455763133427104,-0.1149413539609113,5.74299044664163,0.03547196693599675,-0.05468515877335856,2.295410120251753,-0.5019569993019104,-0.1522669941186905,0
2.068455547603716,0.0843340881486587,-0.1311758769346026,5.642782047254112,0.04077152552123194,-0.0634173052868206,2.254761368889427,-0.4938809871673584,-0.1767134517431259,0
2.030377711196012,0.09529543066662313,-0.1461096227572173,5.528785131342,0.04693482899321649,-0.07196179407975778,2.20851665547118,-0.4846151769161224,-0.2007341831922531,0
1.987847409096008,0.1073084412420208,-0.1595912927672249,5.40169052093891,0.05398223261554081,-0.08028347248232728,2.156955149895957,-0.4741818904876709,-0.2242713272571564,0
1.941097549807558,0.1202246959543738,-0.1714835839869187,5.26227561048336,0.06193645237782765,-0.08834361982679322,2.100391089852165,-0.4626062512397766,-0.2472681850194931,0
1.890387249561929,0.1338816711189443,-0.1816650147299499,5.111401513835496,0.07082235195459002,-0.09609936523431813,2.039172664047582,-0.4499161243438721,-0.2696693539619446,0
1.836001107571969,0.1481040633292136,-0.1900317429692428,4.950009429929022,0.08066665249732595,-0.103503065540386,1.973680586580145,-0.4361421465873718,-0.2914208471775055,0
1.778248236402658,0.1627053469598453,-0.1964993561396042,4.77911609097055,0.09149754439739714,-0.1105016454491845,1.904326308010164,-0.421317458152771,-0.3124703168869019,0
1.717461000899635,0.1774895925806185,-0.2010046035741651,4.599808153395543,0.1033441763671177,-0.1170359056006951,1.831549807044579,-0.40547776222229,-0.3327670097351074,0
1.653993418221642,0.192253567620905,-0.2035070342581627,4.413235393947198,0.1162359931441651,-0.1230398089957162,1.755816907380412,-0.3886612355709076,-0.352262020111084,0
1.588219172672797,0.2067891363436821,-0.2039904932181663,4.220602584265139,0.1302018889469007,-0.1284397624257821,1.677616068375714,-0.3709084093570709,-0.3709084093570709,0
1.520529203052054,0.2208859691064281,-0.202464419917547,4.023159938502907,0.1452691396278735,-0.1331539174066201,1.597454606334075,-0.352262020111084,-0.3886612355709076,0
